,SEARCHVAL,BLK_NO,ROAD_NAME,BUILDING,ADDRESS,POSTAL,X,Y,LATITUDE,LONGITUDE,LONGTITUDE,address
0,RAFFLES GIRLS' PRIMARY SCHOOL,21,HILLCREST ROAD,RAFFLES GIRLS' PRIMARY SCHOOL,21 HILLCREST ROAD RAFFLES GIRLS' PRIMARY SCHOOL SINGAPORE 289072,289072,24984.3558086818,34698.3495071065,1.33007391908583,103.806221335243,103.806221335243,Raffles Girls' Primary School
0,MEE TOH SCHOOL,21,EDGEDALE PLAINS,MEE TOH SCHOOL,21 EDGEDALE PLAINS MEE TOH SCHOOL SINGAPORE 828867,828867,36374.7728099721,41861.4696504511,1.3948535630087,103.908572571105,103.908572571105,Mee Toh School
0,PASIR RIS PRIMARY SCHOOL,5,PASIR RIS STREET 21,PASIR RIS PRIMARY SCHOOL,5 PASIR RIS STREET 21 PASIR RIS PRIMARY SCHOOL SINGAPORE 518968,518968,42422.9405970657,39368.8209206387,1.37230861882846,103.962918870593,103.962918870593,Pasir Ris Primary School
0,PASIR RIS PRIMARY SCHOOL,5,PASIR RIS STREET 21,PASIR RIS PRIMARY SCHOOL,5 PASIR RIS STREET 21 PASIR RIS PRIMARY SCHOOL SINGAPORE 518968,518968,42422.9405970657,39368.8209206387,1.37230861882846,103.962918870593,103.962918870593,CHIJ (Kellock)
0,GEYLANG METHODIST SCHOOL (PRIMARY),4,GEYLANG EAST CENTRAL,GEYLANG METHODIST SCHOOL (PRIMARY),4 GEYLANG EAST CENTRAL GEYLANG METHODIST SCHOOL (PRIMARY) SINGAPORE 389706,389706,33628.4396941271,33318.2863588259,1.317592749693,103.883892989147,103.883892989147,Geylang Methodist School (Primary)
0,ACE @ WORK SCHOOLCARE PTE LTD (PEI CHUN PUBLIC SCHOOL),16,LORONG 7 TOA PAYOH,ACE @ WORK SCHOOLCARE PTE LTD (PEI CHUN PUBLIC SCHOOL),16 LORONG 7 TOA PAYOH ACE @ WORK SCHOOLCARE PTE LTD (PEI CHUN PUBLIC SCHOOL) SINGAPORE 319320,319320,30450.8965329072,35439.718033338,1.33677864390672,103.855341310212,103.855341310212,Pei Chun Public School
1,PEI CHUN PUBLIC SCHOOL,16,LORONG 7 TOA PAYOH,PEI CHUN PUBLIC SCHOOL,16 LORONG 7 TOA PAYOH PEI CHUN PUBLIC SCHOOL SINGAPORE 319320,319320,30465.6070151376,35496.1433361731,1.33728893309896,103.855473497018,103.855473497018,Pei Chun Public School
0,JUYING PRIMARY SCHOOL,31,JURONG WEST STREET 91,JUYING PRIMARY SCHOOL,31 JURONG WEST STREET 91 JUYING PRIMARY SCHOOL SINGAPORE 649037,649037,11809.0041170046,35680.4453614391,1.33895145085326,103.687833087248,103.687833087248,Juying Primary School
0,HAIG GIRLS' SCHOOL (U/C),51,KOON SENG ROAD,HAIG GIRLS' SCHOOL (U/C),51 KOON SENG ROAD HAIG GIRLS' SCHOOL (U/C) SINGAPORE 427072,427072,35798.6867555426,32648.9584790319,1.3115391141431,103.903393592097,103.903393592097,Haig Girls' School
1,HAIG GIRLS' SCHOOL,51,KOON SENG ROAD,HAIG GIRLS' SCHOOL,51 KOON SENG ROAD HAIG GIRLS' SCHOOL SINGAPORE 427072,427072,35716.5426864084,32674.714020934,1.31177205868769,103.902655494254,103.902655494254,Haig Girls' School
0,AMP-MERCU STUDENT CARE CENTRE @ FUHUA PRIMARY SCHOOL,65,JURONG EAST STREET 13,AMP-MERCU STUDENT CARE CENTRE @ FUHUA PRIMARY SCHOOL,65 JURONG EAST STREET 13 AMP-MERCU STUDENT CARE CENTRE @ FUHUA PRIMARY SCHOOL SINGAPORE 609647,609647,17181.0139024388,35409.546513686,1.33650394598029,103.7361037501,103.7361037501,Fuhua Primary School
1,FUHUA PRIMARY SCHOOL,65,JURONG EAST STREET 13,FUHUA PRIMARY SCHOOL,65 JURONG EAST STREET 13 FUHUA PRIMARY SCHOOL SINGAPORE 609647,609647,17243.9704913357,35398.4662826173,1.33640376291346,103.736669454731,103.736669454731,Fuhua Primary School
0,UNITY PRIMARY SCHOOL,21,CHOA CHU KANG CRESCENT,UNITY PRIMARY SCHOOL,21 CHOA CHU KANG CRESCENT UNITY PRIMARY SCHOOL SINGAPORE 688268,688268,18393.1845404143,42742.7761458028,1.40282338968617,103.746993420009,103.746993420009,Unity Primary School
0,WOODLANDS RING PRIMARY SCHOOL,11,WOODLANDS RING ROAD,WOODLANDS RING PRIMARY SCHOOL,11 WOODLANDS RING ROAD WOODLANDS RING PRIMARY SCHOOL SINGAPORE 738240,738240,24051.8978131758,46275.0919483751,1.43476970480441,103.797841126811,103.797841126811,Woodlands Primary School
1,WOODLANDS PRIMARY SCHOOL,10,WOODLANDS DRIVE 50,WOODLANDS PRIMARY SCHOOL,10 WOODLANDS DRIVE 50 WOODLANDS PRIMARY SCHOOL SINGAPORE 738853,738853,23376.4658496417,46493.6745234244,1.43674638306535,103.791771693783,103.791771693783,Woodlands Primary School
2,COMMIT LEARNING SCHOOLHOUSE @ WOODLANDS PRIMARY SCHOOL,10,WOODLANDS DRIVE 50,COMMIT LEARNING SCHOOLHOUSE @ WOODLANDS PRIMARY SCHOOL,10 WOODLANDS DRIVE 50 COMMIT LEARNING SCHOOLHOUSE @ WOODLANDS PRIMARY SCHOOL SINGAPORE 738853,738853,23378.645416881,46475.5760247037,1.43658270720199,103.791791282236,103.791791282236,Woodlands Primary School
0,PUNGGOL GREEN PRIMARY SCHOOL,98,PUNGGOL WALK,PUNGGOL GREEN PRIMARY SCHOOL,98 PUNGGOL WALK PUNGGOL GREEN PRIMARY SCHOOL SINGAPORE 828772,828772,35284.1733469898,42630.078211844,1.40180487285084,103.898772864909,103.898772864909,Punggol Green Primary School
1,LEARNING LEAP PTE LTD (PUNGGOL GREEN PRIMARY SCHOOL),98,PUNGGOL WALK,LEARNING LEAP PTE LTD (PUNGGOL GREEN PRIMARY SCHOOL),98 PUNGGOL WALK LEARNING LEAP PTE LTD (PUNGGOL GREEN PRIMARY SCHOOL) SINGAPORE 828772,828772,35286.5548319491,42621.3463525623,1.40172590450527,103.898794262307,103.898794262307,Punggol Green Primary School
0,RADIN MAS PRIMARY SCHOOL,1,BUKIT PURMEI AVENUE,RADIN MAS PRIMARY SCHOOL,1 BUKIT PURMEI AVENUE RADIN MAS PRIMARY SCHOOL SINGAPORE 099840,099840,26972.6258194651,28607.4747451711,1.27499032586147,103.824087249895,103.824087249895,Radin Mas Primary School
0,OPERA ESTATE PRIMARY SCHOOL,48,FIDELIO STREET,OPERA ESTATE PRIMARY SCHOOL,48 FIDELIO STREET OPERA ESTATE PRIMARY SCHOOL SINGAPORE 458436,458436,38064.4265814684,33581.1386144478,1.31996875474462,103.923752660472,103.923752660472,Opera Estate Primary School
1,KNOWLEDGE PARK EDUCARE PTE LTE (OPERA ESTATE PRIMARY SCHOOL),48,FIDELIO STREET,KNOWLEDGE PARK EDUCARE PTE LTE (OPERA ESTATE PRIMARY SCHOOL),48 FIDELIO STREET KNOWLEDGE PARK EDUCARE PTE LTE (OPERA ESTATE PRIMARY SCHOOL) SINGAPORE 458436,458436,38064.4274895079,33581.1396132912,1.31996876377748,103.923752668632,103.923752668632,Opera Estate Primary School
0,YMCA STUDENT CARE CENTRE @ CHIJ PRIMARY (TOA PAYOH),628,LORONG 1 TOA PAYOH,YMCA STUDENT CARE CENTRE @ CHIJ PRIMARY (TOA PAYOH),628 LORONG 1 TOA PAYOH YMCA STUDENT CARE CENTRE @ CHIJ PRIMARY (TOA PAYOH) SINGAPORE 319765,319765,28949.1543042725,34994.5335020255,1.33275263726147,103.841847268953,103.841847268953,CHIJ Primary (Toa Payoh)
1,CHIJ PRIMARY (TOA PAYOH),628,LORONG 1 TOA PAYOH,CHIJ PRIMARY (TOA PAYOH),628 LORONG 1 TOA PAYOH CHIJ PRIMARY (TOA PAYOH) SINGAPORE 319765,319765,28957.0678080786,35001.7779017854,1.33281815279666,103.841918376501,103.841918376501,CHIJ Primary (Toa Payoh)
0,BEDOK GREEN PRIMARY SCHOOL,1,BEDOK SOUTH AVENUE 2,BEDOK GREEN PRIMARY SCHOOL,1 BEDOK SOUTH AVENUE 2 BEDOK GREEN PRIMARY SCHOOL SINGAPORE 469317,469317,39621.6222079797,34026.5430123936,1.32399627634455,103.937745022761,103.937745022761,Bedok Green Primary School
0,CHUA CHU KANG PRIMARY SCHOOL,20,CHOA CHU KANG AVENUE 2,CHUA CHU KANG PRIMARY SCHOOL,20 CHOA CHU KANG AVENUE 2 CHUA CHU KANG PRIMARY SCHOOL SINGAPORE 689905,689905,17821.8578842804,39969.5632746052,1.37774328310053,103.741860548432,103.741860548432,Chua Chu Kang Primary School
0,COMMIT LEARNING SCHOOLHOUSE @ FAIRFIELD METHODIST SCHOOL (PRIMARY),100,DOVER ROAD,COMMIT LEARNING SCHOOLHOUSE @ FAIRFIELD METHODIST SCHOOL (PRIMARY),100 DOVER ROAD COMMIT LEARNING SCHOOLHOUSE @ FAIRFIELD METHODIST SCHOOL (PRIMARY) SINGAPORE 139648,139648,22673.2819890725,31484.0275675338,1.30100441916733,103.785455606827,103.785455606827,Fairfield Methodist School (Primary)
1,FAIRFIELD METHODIST SCHOOL (PRIMARY),100,DOVER ROAD,FAIRFIELD METHODIST SCHOOL (PRIMARY),100 DOVER ROAD FAIRFIELD METHODIST SCHOOL (PRIMARY) SINGAPORE 139648,139648,22699.6137123108,31461.2786957938,1.30079869095826,103.785692213083,103.785692213083,Fairfield Methodist School (Primary)
0,JURONG WEST PRIMARY SCHOOL,30,JURONG WEST STREET 61,JURONG WEST PRIMARY SCHOOL,30 JURONG WEST STREET 61 JURONG WEST PRIMARY SCHOOL SINGAPORE 648368,648368,13040.1692768214,35712.6964731812,1.33924375323728,103.698895783329,103.698895783329,Jurong Primary School
1,JURONG PRIMARY SCHOOL,320,JURONG EAST STREET 32,JURONG PRIMARY SCHOOL,320 JURONG EAST STREET 32 JURONG PRIMARY SCHOOL SINGAPORE 609476,609476,16832.8477328196,36756.4272346329,1.34868451151935,103.732974782772,103.732974782772,Jurong Primary School
0,YISHUN PRIMARY SCHOOL,500,YISHUN RING ROAD,YISHUN PRIMARY SCHOOL,500 YISHUN RING ROAD YISHUN PRIMARY SCHOOL SINGAPORE 768679,768679,28078.8823050642,46134.2656139322,1.43349639934216,103.834027410567,103.834027410567,Yishun Primary School
0,JIEMIN PRIMARY SCHOOL,2,YISHUN STREET 71,JIEMIN PRIMARY SCHOOL,2 YISHUN STREET 71 JIEMIN PRIMARY SCHOOL SINGAPORE 768515,768515,27684.1484187441,45487.4522711467,1.4276468518322,103.830480360286,103.830480360286,Jiemin Primary School
0,GAN ENG SENG PRIMARY SCHOOL,100,REDHILL CLOSE,GAN ENG SENG PRIMARY SCHOOL,100 REDHILL CLOSE GAN ENG SENG PRIMARY SCHOOL SINGAPORE 158901,158901,25986.6928323014,29819.9405262545,1.28595539341476,103.815228207863,103.815228207863,Gan Eng Seng Primary School
0,YMCA STUDENT CARE CENTRE @ CHIJ OUR LADY OF GOOD COUNSEL,2C,BURGHLEY DRIVE,YMCA STUDENT CARE CENTRE @ CHIJ OUR LADY OF GOOD COUNSEL,2C BURGHLEY DRIVE YMCA STUDENT CARE CENTRE @ CHIJ OUR LADY OF GOOD COUNSEL SINGAPORE 558979,558979,31431.409129547,37785.7194716875,1.35799494859112,103.864152052213,103.864152052213,CHIJ Our Lady of Good Counsel
1,CHIJ OUR LADY OF GOOD COUNSEL,2C,BURGHLEY DRIVE,CHIJ OUR LADY OF GOOD COUNSEL,2C BURGHLEY DRIVE CHIJ OUR LADY OF GOOD COUNSEL SINGAPORE 558979,558979,31442.3277295809,37780.9071952235,1.3579514268227,103.86425016247,103.86425016247,CHIJ Our Lady of Good Counsel
0,MERIDIAN PRIMARY SCHOOL,20,PASIR RIS STREET 71,MERIDIAN PRIMARY SCHOOL,20 PASIR RIS STREET 71 MERIDIAN PRIMARY SCHOOL SINGAPORE 518798,518798,39331.8268461162,39773.6208789647,1.37597083104555,103.935143222264,103.935143222264,Meridian Primary School
0,HONG WEN SCHOOL,30,TOWNER ROAD,HONG WEN SCHOOL,30 TOWNER ROAD HONG WEN SCHOOL SINGAPORE 327829,327829,30708.0413969839,33771.2164066359,1.32168928544376,103.857651758668,103.857651758668,Hong Wen School
0,ANG MO KIO PRIMARY SCHOOL,20,ANG MO KIO AVENUE 3,ANG MO KIO PRIMARY SCHOOL,20 ANG MO KIO AVENUE 3 ANG MO KIO PRIMARY SCHOOL SINGAPORE 569920,569920,28636.8759446386,39012.7609516699,1.36909206497025,103.839041355537,103.839041355537,Ang Mo Kio Primary School
0,QUEENSTOWN PRIMARY SCHOOL,310,MARGARET DRIVE,QUEENSTOWN PRIMARY SCHOOL,310 MARGARET DRIVE QUEENSTOWN PRIMARY SCHOOL SINGAPORE 149303,149303,25171.3472956419,30929.3507541511,1.29598844588533,103.807901902313,103.807901902313,Queenstown Primary School
0,EAST SPRING PRIMARY SCHOOL,31,TAMPINES STREET 33,EAST SPRING PRIMARY SCHOOL,31 TAMPINES STREET 33 EAST SPRING PRIMARY SCHOOL SINGAPORE 529258,529258,42298.2196751516,37238.2988020405,1.35304104609341,103.961797146297,103.961797146297,East Spring Primary School
0,TAMPINES PRIMARY SCHOOL,250,TAMPINES STREET 12,TAMPINES PRIMARY SCHOOL,250 TAMPINES STREET 12 TAMPINES PRIMARY SCHOOL SINGAPORE 529426,529426,40270.0972025357,36955.7186010629,1.35048639822833,103.943573089534,103.943573089534,Tampines Primary School
1,AMP-MERCU STUDENT CARE CENTRE @ TAMPINES PRIMARY SCHOOL,250,TAMPINES STREET 12,AMP-MERCU STUDENT CARE CENTRE @ TAMPINES PRIMARY SCHOOL,250 TAMPINES STREET 12 AMP-MERCU STUDENT CARE CENTRE @ TAMPINES PRIMARY SCHOOL SINGAPORE 529426,529426,40270.0982013792,36955.7182075791,1.3504863946694,103.943573098509,103.943573098509,Tampines Primary School
2,TAMPINES NORTH PRIMARY SCHOOL,30,TAMPINES AVENUE 9,TAMPINES NORTH PRIMARY SCHOOL,30 TAMPINES AVENUE 9 TAMPINES NORTH PRIMARY SCHOOL SINGAPORE 529565,529565,40866.9650124414,38084.2010184471,1.36069171976908,103.948936797596,103.948936797596,Tampines Primary School
3,BIG HEART STUDENT CARE (TAMPINES NORTH PRIMARY SCHOOL),30,TAMPINES AVENUE 9,BIG HEART STUDENT CARE (TAMPINES NORTH PRIMARY SCHOOL),30 TAMPINES AVENUE 9 BIG HEART STUDENT CARE (TAMPINES NORTH PRIMARY SCHOOL) SINGAPORE 529565,529565,40848.2810703805,38061.6583322138,1.36048786025607,103.948768900518,103.948768900518,Tampines Primary School
0,PUNGGOL GREEN PRIMARY SCHOOL,98,PUNGGOL WALK,PUNGGOL GREEN PRIMARY SCHOOL,98 PUNGGOL WALK PUNGGOL GREEN PRIMARY SCHOOL SINGAPORE 828772,828772,35284.1733469898,42630.078211844,1.40180487285084,103.898772864909,103.898772864909,Punggol Primary School
1,PUNGGOL COVE PRIMARY SCHOOL,52,SUMANG WALK,PUNGGOL COVE PRIMARY SCHOOL,52 SUMANG WALK PUNGGOL COVE PRIMARY SCHOOL SINGAPORE 828674,828674,35306.1220845785,43709.1463599969,1.41156356476303,103.898970364961,103.898970364961,Punggol Primary School
2,LEARNING LEAP PTE LTD (PUNGGOL GREEN PRIMARY SCHOOL),98,PUNGGOL WALK,LEARNING LEAP PTE LTD (PUNGGOL GREEN PRIMARY SCHOOL),98 PUNGGOL WALK LEARNING LEAP PTE LTD (PUNGGOL GREEN PRIMARY SCHOOL) SINGAPORE 828772,828772,35286.5548319491,42621.3463525623,1.40172590450527,103.898794262307,103.898794262307,Punggol Primary School
3,KNOWLEDGE PARK EDUCARE PTE LTD (PUNGGOL COVE PRIMARY SCHOOL),52,SUMANG WALK,KNOWLEDGE PARK EDUCARE PTE LTD (PUNGGOL COVE PRIMARY SCHOOL),52 SUMANG WALK KNOWLEDGE PARK EDUCARE PTE LTD (PUNGGOL COVE PRIMARY SCHOOL) SINGAPORE 828674,828674,35287.6778952163,43713.0547133945,1.41159891518084,103.898804629129,103.898804629129,Punggol Primary School
4,PUNGGOL VIEW PRIMARY SCHOOL,9,PUNGGOL PLACE,PUNGGOL VIEW PRIMARY SCHOOL,9 PUNGGOL PLACE PUNGGOL VIEW PRIMARY SCHOOL SINGAPORE 828845,828845,36020.1741489889,43020.2572509032,1.40533331354236,103.905386541875,103.905386541875,Punggol Primary School
5,PUNGGOL PRIMARY SCHOOL,61,HOUGANG AVENUE 8,PUNGGOL PRIMARY SCHOOL,61 HOUGANG AVENUE 8 PUNGGOL PRIMARY SCHOOL SINGAPORE 538787,538787,34836.9228441808,40020.0263597388,1.37820062324156,103.89475334315,103.89475334315,Punggol Primary School
6,AFTERSCHOOL @ PUNGGOL PRIMARY SCHOOL,61,HOUGANG AVENUE 8,AFTERSCHOOL @ PUNGGOL PRIMARY SCHOOL,61 HOUGANG AVENUE 8 AFTERSCHOOL @ PUNGGOL PRIMARY SCHOOL SINGAPORE 538787,538787,34827.3316768408,40020.0263597388,1.37820062547639,103.894667159512,103.894667159512,Punggol Primary School
0,TANJONG KATONG PRIMARY SCHOOL,10,SERAYA ROAD,TANJONG KATONG PRIMARY SCHOOL,10 SERAYA ROAD TANJONG KATONG PRIMARY SCHOOL SINGAPORE 437259,437259,35480.2018247759,31959.8751402851,1.30530737066543,103.90053168483,103.90053168483,Tanjong Katong Primary School
0,NORTH VISTA PRIMARY SCHOOL,20,COMPASSVALE LINK,NORTH VISTA PRIMARY SCHOOL,20 COMPASSVALE LINK NORTH VISTA PRIMARY SCHOOL SINGAPORE 544974,544974,34959.4155884739,40538.932591036,1.38289339382802,103.895854152412,103.895854152412,North Vista Primary School
0,COMPASSVALE PRIMARY SCHOOL,21,COMPASSVALE STREET,COMPASSVALE PRIMARY SCHOOL,21 COMPASSVALE STREET COMPASSVALE PRIMARY SCHOOL SINGAPORE 545091,545091,35183.1364564393,41825.6376546267,1.39452983148325,103.897864767116,103.897864767116,Compassvale Primary School
0,SI LING PRIMARY SCHOOL,61,WOODLANDS AVENUE 1,SI LING PRIMARY SCHOOL,61 WOODLANDS AVENUE 1 SI LING PRIMARY SCHOOL SINGAPORE 739067,739067,22709.5353757655,46046.2438353077,1.43269986575791,103.785778769275,103.785778769275,Si Ling Primary School
0,STAMFORD PRIMARY SCHOOL,1,VICTORIA LANE,STAMFORD PRIMARY SCHOOL,1 VICTORIA LANE STAMFORD PRIMARY SCHOOL SINGAPORE 198423,198423,30679.2606003787,31825.2972375974,1.30409108329892,103.857392979824,103.857392979824,Stamford Primary School
0,QIFA PRIMARY SCHOOL,50,WEST COAST AVENUE,QIFA PRIMARY SCHOOL,50 WEST COAST AVENUE QIFA PRIMARY SCHOOL SINGAPORE 128104,128104,19509.8098383918,32768.6682335623,1.31262154226306,103.757030040839,103.757030040839,Qifa Primary School
1,AMP-MERCU STUDENT CARE CENTRE @ QIFA PRIMARY SCHOOL,50,WEST COAST AVENUE,AMP-MERCU STUDENT CARE CENTRE @ QIFA PRIMARY SCHOOL,50 WEST COAST AVENUE AMP-MERCU STUDENT CARE CENTRE @ QIFA PRIMARY SCHOOL SINGAPORE 128104,128104,19477.8913112544,32838.3244893141,1.31325147946859,103.75674321816,103.75674321816,Qifa Primary School
0,YIO CHU KANG PRIMARY SCHOOL,1,HOUGANG STREET 51,YIO CHU KANG PRIMARY SCHOOL,1 HOUGANG STREET 51 YIO CHU KANG PRIMARY SCHOOL SINGAPORE 538720,538720,33814.7888944717,39978.2141670305,1.37782270940137,103.885568714764,103.885568714764,Yio Chu Kang Primary School
0,RED SWASTIKA SCHOOL,350,BEDOK NORTH AVENUE 3,RED SWASTIKA SCHOOL,350 BEDOK NORTH AVENUE 3 RED SWASTIKA SCHOOL SINGAPORE 469719,469719,39246.5161102572,35076.7198858019,1.3334938298266,103.934374884855,103.934374884855,Red Swastika School
1,COMMIT LEARNING SCHOOLHOUSE @ RED SWASTIKA SCHOOL,350,BEDOK NORTH AVENUE 3,COMMIT LEARNING SCHOOLHOUSE @ RED SWASTIKA SCHOOL,350 BEDOK NORTH AVENUE 3 COMMIT LEARNING SCHOOLHOUSE @ RED SWASTIKA SCHOOL SINGAPORE 469719,469719,39240.1303829281,35138.9475005791,1.33405659580858,103.934317528484,103.934317528484,Red Swastika School
0,YMCA STUDENT CARE CENTRE @ OASIS PRIMARY SCHOOL,71,EDGEFIELD PLAINS,YMCA STUDENT CARE CENTRE @ OASIS PRIMARY SCHOOL,71 EDGEFIELD PLAINS YMCA STUDENT CARE CENTRE @ OASIS PRIMARY SCHOOL SINGAPORE 828716,828716,36644.4829129335,42918.0999909341,1.40440925998143,103.910996443708,103.910996443708,Oasis Primary School
1,OASIS PRIMARY SCHOOL,71,EDGEFIELD PLAINS,OASIS PRIMARY SCHOOL,71 EDGEFIELD PLAINS OASIS PRIMARY SCHOOL SINGAPORE 828716,828716,36644.481974626,42918.1010503136,1.40440926956235,103.910996435277,103.910996435277,Oasis Primary School
0,JURONG WEST PRIMARY SCHOOL,30,JURONG WEST STREET 61,JURONG WEST PRIMARY SCHOOL,30 JURONG WEST STREET 61 JURONG WEST PRIMARY SCHOOL SINGAPORE 648368,648368,13040.1692768214,35712.6964731812,1.33924375323728,103.698895783329,103.698895783329,Jurong West Primary School
0,BUKIT PANJANG PRIMARY SCHOOL,109,CASHEW ROAD,BUKIT PANJANG PRIMARY SCHOOL,109 CASHEW ROAD BUKIT PANJANG PRIMARY SCHOOL SINGAPORE 679676,679676,20877.4624474524,39497.187802799,1.37347219247534,103.76931748391,103.76931748391,Bukit Panjang Primary School
0,TRI-LOVE STUDENT CARE @ NORTH VIEW PRIMARY SCHOOL,210,YISHUN AVENUE 6,TRI-LOVE STUDENT CARE @ NORTH VIEW PRIMARY SCHOOL,210 YISHUN AVENUE 6 TRI-LOVE STUDENT CARE @ NORTH VIEW PRIMARY SCHOOL SINGAPORE 768960,768960,29655.0567140663,45473.7919063438,1.42752326591512,103.848190790589,103.848190790589,North View Primary School
1,NORTH VIEW PRIMARY SCHOOL,210,YISHUN AVENUE 6,NORTH VIEW PRIMARY SCHOOL,210 YISHUN AVENUE 6 NORTH VIEW PRIMARY SCHOOL SINGAPORE 768960,768960,29674.8092672927,45520.2486303486,1.4279434025525,103.848368288236,103.848368288236,North View Primary School
0,YU NENG PRIMARY SCHOOL,56,BEDOK NORTH STREET 3,YU NENG PRIMARY SCHOOL,56 BEDOK NORTH STREET 3 YU NENG PRIMARY SCHOOL SINGAPORE 469623,469623,38986.0037513841,35122.0427408684,1.33390380862116,103.93203405271,103.93203405271,Yu Neng Primary School
0,ZHONGHUA PRIMARY SCHOOL,12,SERANGOON AVENUE 4,ZHONGHUA PRIMARY SCHOOL,12 SERANGOON AVENUE 4 ZHONGHUA PRIMARY SCHOOL SINGAPORE 556095,556095,32048.3730342938,38025.8731912281,1.36016673529604,103.869695911447,103.869695911447,Zhonghua Primary School
1,LEARNING STUDIO BY ZENITANT (ZHONGHUA PRIMARY SCHOOL),12,SERANGOON AVENUE 4,LEARNING STUDIO BY ZENITANT (ZHONGHUA PRIMARY SCHOOL),12 SERANGOON AVENUE 4 LEARNING STUDIO BY ZENITANT (ZHONGHUA PRIMARY SCHOOL) SINGAPORE 556095,556095,32055.7771884715,38029.9160858132,1.36020329677667,103.869762443251,103.869762443251,Zhonghua Primary School
0,BUKIT TIMAH PRIMARY SCHOOL,111,LORONG KISMIS,BUKIT TIMAH PRIMARY SCHOOL,111 LORONG KISMIS BUKIT TIMAH PRIMARY SCHOOL SINGAPORE 598112,598112,20603.3469605334,35547.2001278065,1.33774986691199,103.766855335531,103.766855335531,Bukit Timah Primary School
1,AFTERSCHOOL @ BUKIT TIMAH PRIMARY SCHOOL,111,LORONG KISMIS,AFTERSCHOOL @ BUKIT TIMAH PRIMARY SCHOOL,111 LORONG KISMIS AFTERSCHOOL @ BUKIT TIMAH PRIMARY SCHOOL SINGAPORE 598112,598112,20603.3479896449,35547.1996132508,1.33774986225879,103.766855344779,103.766855344779,Bukit Timah Primary School
0,RIVERSIDE PRIMARY SCHOOL,110,WOODLANDS CRESCENT,RIVERSIDE PRIMARY SCHOOL,110 WOODLANDS CRESCENT RIVERSIDE PRIMARY SCHOOL SINGAPORE 737803,737803,24505.9680559319,47639.0550112929,1.44710495026316,103.801921210213,103.801921210213,Riverside Primary School
1,MERCU STUDENT CARE CENTRE @ RIVERSIDE PRIMARY SCHOOL,110,WOODLANDS CRESCENT,MERCU STUDENT CARE CENTRE @ RIVERSIDE PRIMARY SCHOOL,110 WOODLANDS CRESCENT MERCU STUDENT CARE CENTRE @ RIVERSIDE PRIMARY SCHOOL SINGAPORE 737803,737803,24496.0368883302,47632.6842968836,1.44704733459902,103.801831969553,103.801831969553,Riverside Primary School
0,HENRY PARK PRIMARY SCHOOL,1,HOLLAND GROVE ROAD,HENRY PARK PRIMARY SCHOOL,1 HOLLAND GROVE ROAD HENRY PARK PRIMARY SCHOOL SINGAPORE 278790,278790,22534.5021940814,33222.4214494564,1.31672581051651,103.78420830194,103.78420830194,Henry Park Primary School
0,SENG KANG PRIMARY SCHOOL,21,COMPASSVALE WALK,SENG KANG PRIMARY SCHOOL,21 COMPASSVALE WALK SENG KANG PRIMARY SCHOOL SINGAPORE 545166,545166,35368.2346204808,41241.87588167,1.38925045654185,103.899527873246,103.899527873246,Seng Kang Primary School
0,MARYMOUNT CONVENT SCHOOL,20,MARYMOUNT ROAD,MARYMOUNT CONVENT SCHOOL,20 MARYMOUNT ROAD MARYMOUNT CONVENT SCHOOL SINGAPORE 297754,297754,28732.325879951,35843.1271778122,1.34042702347099,103.839898962936,103.839898962936,Marymount Convent School
0,CANTONMENT PRIMARY SCHOOL,1,CANTONMENT CLOSE,CANTONMENT PRIMARY SCHOOL,1 CANTONMENT CLOSE CANTONMENT PRIMARY SCHOOL SINGAPORE 088256,088256,28734.9892809102,28664.4326434471,1.27550544136483,103.839922725842,103.839922725842,Cantonment Primary School
0,FIRST TOA PAYOH PRIMARY SCHOOL,7,LORONG 8 TOA PAYOH,FIRST TOA PAYOH PRIMARY SCHOOL,7 LORONG 8 TOA PAYOH FIRST TOA PAYOH PRIMARY SCHOOL SINGAPORE 319252,319252,30487.1980759632,35854.1000786088,1.34052616485414,103.855667534587,103.855667534587,First Toa Payoh Primary School
0,MARSILING PRIMARY SCHOOL,31,WOODLANDS CENTRE ROAD,MARSILING PRIMARY SCHOOL,31 WOODLANDS CENTRE ROAD MARSILING PRIMARY SCHOOL SINGAPORE 738927,738927,21365.1012462107,46236.823803613,1.4344231166861,103.773697721298,103.773697721298,Marsiling Primary School
0,KEMING PRIMARY SCHOOL,90,BUKIT BATOK EAST AVENUE 6,KEMING PRIMARY SCHOOL,90 BUKIT BATOK EAST AVENUE 6 KEMING PRIMARY SCHOOL SINGAPORE 659762,659762,19424.7216024809,36376.0146448091,1.34524505261969,103.756264470434,103.756264470434,Keming Primary School
1,KNOWLEDGE PARK EDUCARE PTE LTD (KEMING PRIMARY SCHOOL),90,BUKIT BATOK EAST AVENUE 6,KNOWLEDGE PARK EDUCARE PTE LTD (KEMING PRIMARY SCHOOL),90 BUKIT BATOK EAST AVENUE 6 KNOWLEDGE PARK EDUCARE PTE LTD (KEMING PRIMARY SCHOOL) SINGAPORE 659762,659762,19386.7443935787,36355.9404942542,1.34506349843091,103.75592322797,103.75592322797,Keming Primary School
